actual_worth,area_id,area_name_ar,area_name_en,building_name_ar,building_name_en,has_parking,instance_date,master_project_ar,master_project_en,meter_rent_price,meter_sale_price,nearest_landmark_ar,nearest_landmark_en,nearest_mall_ar,nearest_mall_en,nearest_metro_ar,nearest_metro_en,no_of_parties_role_1,no_of_parties_role_2,no_of_parties_role_3,procedure_area,procedure_id,procedure_name_ar,procedure_name_en,project_name_ar,project_name_en,project_number,property_sub_type_ar,property_sub_type_en,property_sub_type_id,property_type_ar,property_type_en,property_type_id,property_usage_ar,property_usage_en,reg_type_ar,reg_type_en,reg_type_id,rent_value,rooms_ar,rooms_en,transaction_id,trans_group_ar,trans_group_en,trans_group_id,load_timestamp,instance_date_parsed
1000000.0,441,البرشاء جنوب الرابعة,Al Barsha South Fourth,ويست وود جراند من امتياز,Westwood Grande by Imtiaz,1,2024-08-05,قرية جميرا الدائرية,Jumeirah Village Circle,,13422.82,أكاديمية المدينة الرياضية للسباحة,Sports City Swimming Academy,مارينا مول,Marina Mall,محطة مترو النخيل,Nakheel Metro Station,1.0,1.0,0.0,74.5,102,بيع - تسجيل مبدئى,Sell - Pre registration,ويستوود غراند من امتياز,Westwood Grande by Imtiaz,2520.0,شقه سكنيه,Flat,60.0,وحدة,Unit,3,سكني,Residential,على الخارطة,Off-Plan Properties,0,,غرفة,1 B/R,1-102-2024-57797,مبايعات,Sales,1,2026-08-21T18:27:40.000Z,2024-08-05
3816888.0,330,مرسى دبي,Marsa Dubai,باي فيو البرج 2,BAYVIEW Tower 2,1,2024-05-29,دبي هاربر,Dubai Harbour,,53971.83,,,,,,,1.0,1.0,0.0,70.72,102,بيع - تسجيل مبدئى,Sell - Pre registration,باي فيو,BAYVIEW,2646.0,شقه سكنيه,Flat,60.0,وحدة,Unit,3,سكني,Residential,على الخارطة,Off-Plan Properties,0,,غرفة,1 B/R,1-102-2024-37597,مبايعات,Sales,1,2026-08-21T18:27:40.000Z,2024-05-29
1247510.0,441,البرشاء جنوب الرابعة,Al Barsha South Fourth,1 بارك سنترال باي ايمان,ONE PARK CENTRAL BY IMAN,1,2024-10-02,قرية جميرا الدائرية,Jumeirah Village Circle,,16556.2,أكاديمية المدينة الرياضية للسباحة,Sports City Swimming Academy,مارينا مول,Marina Mall,محطة مترو النخيل,Nakheel Metro Station,1.0,1.0,0.0,75.35,102,بيع - تسجيل مبدئى,Sell - Pre registration,بارك سنترال باي ايمان  1,ONE PARK CENTRAL BY IMAN,2969.0,شقه سكنيه,Flat,60.0,وحدة,Unit,3,سكني,Residential,على الخارطة,Off-Plan Properties,0,,غرفة,1 B/R,1-102-2024-79840,مبايعات,Sales,1,2026-08-21T18:27:40.000Z,2024-10-02
2350000.0,330,مرسى دبي,Marsa Dubai,الرمال 4,Rimal 4,1,2024-06-14,جميرا بيتش ريزيدنس  - الجيه بي آر,Jumeriah Beach Residence  - JBR,,13146.85,برج العرب,Burj Al Arab,مارينا مول,Marina Mall,مساكن شاطئ جميرا,Jumeirah Beach Residency,1.0,1.0,0.0,178.75,11,بيع,Sell,,,,شقه سكنيه,Flat,60.0,وحدة,Unit,3,سكني,Residential,العقارات القائمة,Existing Properties,1,,ثلاث غرف,3 B/R,1-11-2024-21995,مبايعات,Sales,1,2026-08-21T18:27:40.000Z,2024-06-14
400000.0,441,البرشاء جنوب الرابعة,Al Barsha South Fourth,غالية,GHALIA,1,2023-08-08,قرية جميرا الدائرية,Jumeirah Village Circle,,11226.49,أكاديمية المدينة الرياضية للسباحة,Sports City Swimming Academy,مارينا مول,Marina Mall,محطة مترو النخيل,Nakheel Metro Station,1.0,1.0,0.0,35.63,11,بيع,Sell,غالية,GHALIA,1505.0,شقه سكنيه,Flat,60.0,وحدة,Unit,3,سكني,Residential,العقارات القائمة,Existing Properties,1,,استوديو,Studio,1-11-2023-24807,مبايعات,Sales,1,2026-08-21T18:27:40.000Z,2023-08-08
1612888.0,482,حدائق الشيخ محمد بن راشد,Hadaeq Sheikh Mohammed Bin Rashid,فيدا رزيدنسز كلوب بوينت - مبنى ايه,Vida Residences Club Point-Building A,1,2025-01-01,دبي هيلز استيت,Dubai Hills Estate,,23240.46,,,,,,,1.0,2.0,0.0,69.4,102,بيع - تسجيل مبدئى,Sell - Pre registration,فيدا رزيدنسز كلوب بوينت,Vida Residences Club Point,3309.0,شقه سكنيه,Flat,60.0,وحدة,Unit,3,سكني,Residential,على الخارطة,Off-Plan Properties,0,,غرفة,1 B/R,1-102-2024-110637,مبايعات,Sales,1,2026-08-21T18:27:40.000Z,2025-01-01
1140000.0,390,برج خليفة,Burj Khalifa,برج فيوز تاور بي,Burj Views Tower B,1,2023-01-30,داون تاون دبي,DownTown Dubai,,11330.88,وسط مدينة دبي,Downtown Dubai,مول دبي,Dubai Mall,محطة مترو بوج خليفة دبي مول,Buj Khalifa Dubai Mall Metro Station,1.0,1.0,0.0,100.61,11,بيع,Sell,إطلالات برج,BURJ VIEWS,1451.0,شقه سكنيه,Flat,60.0,وحدة,Unit,3,سكني,Residential,العقارات القائمة,Existing Properties,1,,غرفة,1 B/R,1-11-2023-2596,مبايعات,Sales,1,2026-08-21T18:27:40.000Z,2023-01-30
608000.0,441,البرشاء جنوب الرابعة,Al Barsha South Fourth,نيفا ريزيدنسز,NEVA RESIDENCES,1,2024-12-11,قرية جميرا الدائرية,Jumeirah Village Circle,,12595.82,أكاديمية المدينة الرياضية للسباحة,Sports City Swimming Academy,مول الإمارات,Mall of the Emirates,مدينة دبي للإنترنت,Dubai Internet City,1.0,1.0,0.0,48.27,102,بيع - تسجيل مبدئى,Sell - Pre registration,نيفا ريزدنسيس,NEVA RESIDENCES,2544.0,شقه سكنيه,Flat,60.0,وحدة,Unit,3,سكني,Residential,على الخارطة,Off-Plan Properties,0,,استوديو,Studio,1-102-2024-103502,مبايعات,Sales,1,2026-08-21T18:27:40.000Z,2024-12-11
4947679.0,330,مرسى دبي,Marsa Dubai,ستيلا ماريس,Stella Maris,1,2025-01-07,دبي مارينا,Dubai Marina,,27197.0,أكاديمية المدينة الرياضية للسباحة,Sports City Swimming Academy,مارينا مول,Marina Mall,مساكن شاطئ جميرا,Jumeirah Beach Residency,1.0,1.0,0.0,181.92,41,بيع مبدئى,Delayed Sell,ستيلا ماريس,STELLA MARIS,1664.0,شقه سكنيه,Flat,60.0,وحدة,Unit,3,سكني,Residential,العقارات القائمة,Existing Properties,1,,غرفتين,2 B/R,1-41-2025-259,مبايعات,Sales,1,2026-08-21T18:27:40.000Z,2025-01-07
910969.0,442,البرشاء جنوب الخامسة,Al Barsha South Fifth,A- ريد سكوير,Red Square -A,1,2024-06-26,قرية جميرا المثلثة,Jumeirah Village Triangle,,16428.66,أكاديمية المدينة الرياضية للسباحة,Sports City Swimming Academy,مارينا مول,Marina Mall,عقارات داماك,Damac Properties,1.0,2.0,0.0,55.45,102,بيع - تسجيل مبدئى,Sell - Pre registration,ريد سكوير,RED SQUARE,2789.0,شقه سكنيه,Flat,60.0,وحدة,Unit,3,سكني,Residential,على الخارطة,Off-Plan Properties,0,,غرفة,1 B/R,1-102-2024-45721,مبايعات,Sales,1,2026-08-21T18:27:40.000Z,2024-06-26
3250000.0,330,مرسى دبي,Marsa Dubai,فيدا ريزيدنسز دبي مارينا,VIDA Residences Dubai Marina,1,2024-12-23,دبي مارينا,Dubai Marina,,28364.46,برج العرب,Burj Al Arab,مارينا مول,Marina Mall,أبراج بحيرات جميرا,Jumeirah Lakes Towers,1.0,2.0,0.0,114.58,11,بيع,Sell,فيدا ريزيدنسز دبي مارينا,VIDA Residences Dubai Marina,1831.0,شقه سكنيه,Flat,60.0,وحدة,Unit,3,سكني,Residential,العقارات القائمة,Existing Properties,1,,غرفتين,2 B/R,1-11-2024-49614,مبايعات,Sales,1,2026-08-21T18:27:40.000Z,2024-12-23
1350000.0,390,برج خليفة,Burj Khalifa,وان ريزيدنس,One Residence,1,2024-10-07,داون تاون دبي,DownTown Dubai,,30949.11,وسط مدينة دبي,Downtown Dubai,مول دبي,Dubai Mall,محطة مترو بوج خليفة دبي مول,Buj Khalifa Dubai Mall Metro Station,1.0,1.0,0.0,43.62,102,بيع - تسجيل مبدئى,Sell - Pre registration,وان ريزيدنس,One Residence,3150.0,شقه سكنيه,Flat,60.0,وحدة,Unit,3,سكني,Residential,على الخارطة,Off-Plan Properties,0,,استوديو,Studio,1-102-2024-82489,مبايعات,Sales,1,2026-08-21T18:27:40.000Z,2024-10-07
1933749.0,526,الخليج التجارى,Business Bay,بن غاطي سكاي رايز - تاور بي,Binghatti Skyrise - TOWER B,1,2025-12-15,الخليج التجاري,Business Bay,,25055.06,وسط مدينة دبي,Downtown Dubai,مول دبي,Dubai Mall,محطة مترو الخليج التجاري,Business Bay Metro Station,1.0,2.0,0.0,77.18,102,بيع - تسجيل مبدئى,Sell - Pre registration,بن غاطي سكاي رايز,Binghatti Skyrise,3349.0,شقه سكنيه,Flat,60.0,وحدة,Unit,3,سكني,Residential,على الخارطة,Off-Plan Properties,0,,غرفة,1 B/R,1-102-2025-127446,مبايعات,Sales,1,2026-08-21T18:27:40.000Z,2025-12-15
1196000.0,526,الخليج التجارى,Business Bay,بايز 101 من دانوب,Bayz 101 By Danube,1,2024-06-20,,,,34456.93,برج خليفة,Burj Khalifa,مول دبي,Dubai Mall,محطة مترو الخليج التجاري,Business Bay Metro Station,1.0,1.0,0.0,34.71,102,بيع - تسجيل مبدئى,Sell - Pre registration,بايز101 من دانوب,Bayz 101 By Danube,2927.0,شقه سكنيه,Flat,60.0,وحدة,Unit,3,سكني,Residential,على الخارطة,Off-Plan Properties,0,,استوديو,Studio,1-102-2024-44008,مبايعات,Sales,1,2026-08-21T18:27:40.000Z,2024-06-20
1600000.0,482,حدائق الشيخ محمد بن راشد,Hadaeq Sheikh Mohammed Bin Rashid,سوشيو تووير 1,Socio Tower 1,1,2025-01-29,دبي هيلز استيت,Dubai Hills Estate,,23316.82,برج العرب,Burj Al Arab,مول الإمارات,Mall of the Emirates,محطة مترو بنك أبوظبي الأول,First Abu Dhabi Bank Metro Station,1.0,1.0,0.0,68.62,11,بيع,Sell,سوشيو,Socio,2028.0,شقه سكنيه,Flat,60.0,وحدة,Unit,3,سكني,Residential,العقارات القائمة,Existing Properties,1,,غرفتين,2 B/R,1-11-2025-3615,مبايعات,Sales,1,2026-08-21T18:27:40.000Z,2025-01-29
667547.0,482,حدائق الشيخ محمد بن راشد,Hadaeq Sheikh Mohammed Bin Rashid,ذا بينكال,The Pinnacle,1,2024-08-29,دبي هيلز استيت,Dubai Hills Estate,,17334.38,قرية عالمية,Global Village,مول الإمارات,Mall of the Emirates,محطة مترو بنك أبوظبي الأول,First Abu Dhabi Bank Metro Station,1.0,1.0,0.0,38.51,11,بيع,Sell,,,,شقه سكنيه,Flat,60.0,وحدة,Unit,3,سكني,Residential,العقارات القائمة,Existing Properties,1,,استوديو,Studio,1-11-2024-31932,مبايعات,Sales,1,2026-08-21T18:27:40.000Z,2024-08-29
15300000.0,526,الخليج التجارى,Business Bay,ذا أوبس من أمنيات,The Opus By Omniyat,1,2023-02-24,الخليج التجاري,Business Bay,,45914.23,وسط مدينة دبي,Downtown Dubai,مول دبي,Dubai Mall,محطة مترو الخليج التجاري,Business Bay Metro Station,1.0,1.0,0.0,333.23,11,بيع,Sell,أوبس من أمنيات,THE OPUS BY OMNIYAT,1177.0,شقه سكنيه,Flat,60.0,وحدة,Unit,3,سكني,Residential,العقارات القائمة,Existing Properties,1,,ثلاث غرف,3 B/R,1-11-2023-5158,مبايعات,Sales,1,2026-08-21T18:27:40.000Z,2023-02-24
3260000.0,330,مرسى دبي,Marsa Dubai,اتيسا اكس 2,ATTESSA X2,1,2026-01-12,دبي مارينا,Dubai Marina,,22523.14,برج العرب,Burj Al Arab,مارينا مول,Marina Mall,مساكن شاطئ جميرا,Jumeirah Beach Residency,1.0,1.0,0.0,144.74,11,بيع,Sell,,,,شقه سكنيه,Flat,60.0,وحدة,Unit,3,سكني,Residential,العقارات القائمة,Existing Properties,1,,غرفتين,2 B/R,1-11-2026-1293,مبايعات,Sales,1,2026-08-21T18:27:40.000Z,2026-01-12
1490000.0,441,البرشاء جنوب الرابعة,Al Barsha South Fourth,ميمون غاردنز برج ب,Maimoon Gardens Tower B,1,2024-05-29,قرية جميرا الدائرية,Jumeirah Village Circle,,16640.61,أكاديمية المدينة الرياضية للسباحة,Sports City Swimming Academy,مول الإمارات,Mall of the Emirates,مدينة دبي للإنترنت,Dubai Internet City,1.0,1.0,0.0,89.54,102,بيع - تسجيل مبدئى,Sell - Pre registration,ميمون جاردنز,Maimoon Gardens,2412.0,شقه سكنيه,Flat,60.0,وحدة,Unit,3,سكني,Residential,على الخارطة,Off-Plan Properties,0,,غرفتين,2 B/R,1-102-2024-37753,مبايعات,Sales,1,2026-08-21T18:27:40.000Z,2024-05-29
1086800.0,441,البرشاء جنوب الرابعة,Al Barsha South Fourth,ريزيدنسز من كامدار 105,105 Residences by Kamdar,1,2026-05-07,قرية جميرا الدائرية,Jumeirah Village Circle,,15851.81,أكاديمية المدينة الرياضية للسباحة,Sports City Swimming Academy,مارينا مول,Marina Mall,محطة مترو النخيل,Nakheel Metro Station,1.0,1.0,0.0,68.56,102,بيع - تسجيل مبدئى,Sell - Pre registration,105 ريزيدنسز من كامدار,105 Residences by Kamdar,3310.0,شقه سكنيه,Flat,60.0,وحدة,Unit,3,سكني,Residential,على الخارطة,Off-Plan Properties,0,,غرفة,1 B/R,1-102-2026-41615,مبايعات,Sales,1,2026-08-21T18:27:40.000Z,2026-05-07
1213098.0,441,البرشاء جنوب الرابعة,Al Barsha South Fourth,بارك لين 2 باي هيلبرون,PARK LANE 2 BY HEILBRONN,1,2025-12-01,قرية جميرا الدائرية,Jumeirah Village Circle,,16776.36,أكاديمية المدينة الرياضية للسباحة,Sports City Swimming Academy,مول الإمارات,Mall of the Emirates,مدينة دبي للإنترنت,Dubai Internet City,1.0,1.0,0.0,72.31,102,بيع - تسجيل مبدئى,Sell - Pre registration,بارك لين 2 باي هيلبرون,PARK LANE 2 BY HEILBRONN,3291.0,شقه سكنيه,Flat,60.0,وحدة,Unit,3,سكني,Residential,على الخارطة,Off-Plan Properties,0,,غرفة,1 B/R,1-102-2025-122808,مبايعات,Sales,1,2026-08-21T18:27:40.000Z,2025-12-01
3475000.0,330,مرسى دبي,Marsa Dubai,شورز مارينا,MARINA SHORES,1,2025-12-11,دبي مارينا,Dubai Marina,,32922.79,برج العرب,Burj Al Arab,مارينا مول,Marina Mall,مرسى دبي,Dubai Marina,2.0,1.0,0.0,105.55,102,بيع - تسجيل مبدئى,Sell - Pre registration,مارينا شورز,MARINA SHORES,2425.0,شقه سكنيه,Flat,60.0,وحدة,Unit,3,سكني,Residential,على الخارطة,Off-Plan Properties,0,,غرفتين,2 B/R,1-102-2025-126662,مبايعات,Sales,1,2026-08-21T18:27:40.000Z,2025-12-11
3838800.0,410,نخلة جميرا,Palm Jumeirah,بالم بيتش تاورز - 3,PALM BEACH TOWERS- 3,1,2023-01-09,نخلة جميرا,Palm Jumeirah,,38592.54,برج العرب,Burj Al Arab,مارينا مول,Marina Mall,نخلة جميرا,Palm Jumeirah,1.0,1.0,0.0,99.47,102,بيع - تسجيل مبدئى,Sell - Pre registration,بالم بيتش تاورز - 3,Palm Beach Towers -3,2449.0,شقه سكنيه,Flat,60.0,وحدة,Unit,3,سكني,Residential,على الخارطة,Off-Plan Properties,0,,غرفة,1 B/R,1-102-2023-1344,مبايعات,Sales,1,2026-08-21T18:27:40.000Z,2023-01-09
410000.0,441,البرشاء جنوب الرابعة,Al Barsha South Fourth,II بلغرافيا هايتس,Belgravia Heights II,1,2025-04-09,قرية جميرا الدائرية,Jumeirah Village Circle,,10977.24,أكاديمية المدينة الرياضية للسباحة,Sports City Swimming Academy,مول الإمارات,Mall of the Emirates,مدينة دبي للإنترنت,Dubai Internet City,1.0,1.0,0.0,37.35,11,بيع,Sell,II بلغرافيا هايتس,BELGRAVIA HEIGHTS II,2064.0,شقه سكنيه,Flat,60.0,وحدة,Unit,3,سكني,Residential,العقارات القائمة,Existing Properties,1,,غرفة,1 B/R,1-11-2025-14142,مبايعات,Sales,1,2026-08-21T18:27:40.000Z,2025-04-09
2393999.0,526,الخليج التجارى,Business Bay,بن غاطي اكوارايز - تاور سي,Binghatti Aquarise - TOWER C,1,2025-09-02,الخليج التجاري,Business Bay,,28385.1,وسط مدينة دبي,Downtown Dubai,مول دبي,Dubai Mall,محطة مترو الخليج التجاري,Business Bay Metro Station,1.0,1.0,0.0,84.34,102,بيع - تسجيل مبدئى,Sell - Pre registration,بن غاطي أكوا رايز,Binghatti Aquarise,3585.0,شقه سكنيه,Flat,60.0,وحدة,Unit,3,سكني,Residential,على الخارطة,Off-Plan Properties,0,,غرفة,1 B/R,1-102-2025-83871,مبايعات,Sales,1,2026-08-21T18:27:40.000Z,2025-09-02
1550000.0,330,مرسى دبي,Marsa Dubai,دبي مارينا مول هوتيل,Dubai Marina Mall Hotel,0,2026-01-16,دبي مارينا,Dubai Marina,,30614.26,برج العرب,Burj Al Arab,مارينا مول,Marina Mall,محطة مترو مارينا مول,Marina Mall Metro Station,1.0,1.0,0.0,50.63,11,بيع,Sell,دبي مارينا مول,DUBAI MARINA MALL,1460.0,شقه سكنيه,Flat,60.0,وحدة,Unit,3,سكني,Residential,العقارات القائمة,Existing Properties,1,,استوديو,Studio,1-11-2026-2138,مبايعات,Sales,1,2026-08-21T18:27:40.000Z,2026-01-16
1285888.0,482,حدائق الشيخ محمد بن راشد,Hadaeq Sheikh Mohammed Bin Rashid,إلفيرا 1,Elvira 1,1,2023-03-06,دبي هيلز استيت,Dubai Hills Estate,,19957.91,,,,,,,1.0,1.0,0.0,64.43,102,بيع - تسجيل مبدئى,Sell - Pre registration,الفيرا,Elvira,2536.0,شقه سكنيه,Flat,60.0,وحدة,Unit,3,سكني,Residential,على الخارطة,Off-Plan Properties,0,,غرفة,1 B/R,1-102-2023-10672,مبايعات,Sales,1,2026-08-21T18:27:40.000Z,2023-03-06
820000.0,526,الخليج التجارى,Business Bay,بريفه باي  داماك (بي),PRIVE BY DAMAC (B),1,2023-10-26,الخليج التجاري,Business Bay,,18730.01,وسط مدينة دبي,Downtown Dubai,مول دبي,Dubai Mall,محطة مترو الخليج التجاري,Business Bay Metro Station,1.0,1.0,0.0,43.78,11,بيع,Sell,بريف من داماك,PRIVE BY DAMAC,1371.0,شقه سكنيه,Flat,60.0,وحدة,Unit,3,سكني,Residential,العقارات القائمة,Existing Properties,1,,استوديو,Studio,1-11-2023-34652,مبايعات,Sales,1,2026-08-21T18:27:40.000Z,2023-10-26
1117440.0,526,الخليج التجارى,Business Bay,برج شيك,CHIC TOWER,1,2023-01-30,الخليج التجاري,Business Bay,,24494.52,,,,,,,1.0,1.0,0.0,45.62,102,بيع - تسجيل مبدئى,Sell - Pre registration,شييك تاور,CHIC TOWER,2460.0,شقه سكنيه,Flat,60.0,وحدة,Unit,3,سكني,Residential,على الخارطة,Off-Plan Properties,0,,استوديو,Studio,1-102-2023-4467,مبايعات,Sales,1,2026-08-21T18:27:40.000Z,2023-01-30
1153999.0,526,الخليج التجارى,Business Bay,بن غاطي اكوارايز - تاور ايه,Binghatti Aquarise - TOWER A,1,2025-10-01,الخليج التجاري,Business Bay,,26467.87,وسط مدينة دبي,Downtown Dubai,مول دبي,Dubai Mall,محطة مترو الخليج التجاري,Business Bay Metro Station,1.0,2.0,0.0,43.6,102,بيع - تسجيل مبدئى,Sell - Pre registration,بن غاطي أكوا رايز,Binghatti Aquarise,3585.0,شقه سكنيه,Flat,60.0,وحدة,Unit,3,سكني,Residential,على الخارطة,Off-Plan Properties,0,,استوديو,Studio,1-102-2025-97517,مبايعات,Sales,1,2026-08-21T18:27:40.000Z,2025-10-01
400000.0,441,البرشاء جنوب الرابعة,Al Barsha South Fourth,نايتس برديج كورت,KNIGHTSBRIDGE COURT,1,2024-10-01,قرية جميرا الدائرية,Jumeirah Village Circle,,9528.35,أكاديمية المدينة الرياضية للسباحة,Sports City Swimming Academy,مارينا مول,Marina Mall,محطة مترو النخيل,Nakheel Metro Station,1.0,1.0,0.0,41.98,11,بيع,Sell,نايت بريدج كورت آند كينسنجتون مانور,KNIGHT BRIDGE COURT & KENSNGTON MANOR,637.0,شقه سكنيه,Flat,60.0,وحدة,Unit,3,سكني,Residential,العقارات القائمة,Existing Properties,1,,استوديو,Studio,1-11-2024-36986,مبايعات,Sales,1,2026-08-21T18:27:40.000Z,2024-10-01
909880.0,441,البرشاء جنوب الرابعة,Al Barsha South Fourth,سيرينز من دانوب - تاور بي,Serenz by Danube - TOWER B,1,2026-06-23,قرية جميرا الدائرية,Jumeirah Village Circle,,22895.82,أكاديمية المدينة الرياضية للسباحة,Sports City Swimming Academy,مارينا مول,Marina Mall,محطة مترو النخيل,Nakheel Metro Station,1.0,1.0,0.0,39.74,102,بيع - تسجيل مبدئى,Sell - Pre registration,سيرنز من دانوب,Serenz by Danube,4338.0,شقه سكنيه,Flat,60.0,وحدة,Unit,3,سكني,Residential,على الخارطة,Off-Plan Properties,0,,استوديو,Studio,1-102-2026-55660,مبايعات,Sales,1,2026-08-21T18:27:40.000Z,2026-06-23
615973.0,441,البرشاء جنوب الرابعة,Al Barsha South Fourth,لوما22 - ويست تاور,Luma22 - West Tower,1,2023-09-27,قرية جميرا الدائرية,Jumeirah Village Circle,,15543.1,أكاديمية المدينة الرياضية للسباحة,Sports City Swimming Academy,مول الإمارات,Mall of the Emirates,مدينة دبي للإنترنت,Dubai Internet City,1.0,1.0,0.0,39.63,102,بيع - تسجيل مبدئى,Sell - Pre registration,لوما22,Luma22,2518.0,شقه سكنيه,Flat,60.0,وحدة,Unit,3,سكني,Residential,على الخارطة,Off-Plan Properties,0,,استوديو,Studio,1-102-2023-50631,مبايعات,Sales,1,2026-08-21T18:27:40.000Z,2023-09-27
